date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:22:11	28157/28157	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:52:09%20GMT	http://www.w3schools.com/tags/tag_center.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/tags/tag_center.html	(from http://www.w3schools.com/)
10:22:13	30012/30012	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:52:11%20GMT	http://www.w3schools.com/tags/tag_phrase_elements.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/tags/tag_phrase_elements.html	(from http://www.w3schools.com/)
10:22:15	31061/31061	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:52:13%20GMT	http://www.w3schools.com/tags/tag_col.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/tags/tag_col.html	(from http://www.w3schools.com/)
10:22:16	32109/32109	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:52:14%20GMT	http://www.w3schools.com/tags/tag_colgroup.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/tags/tag_colgroup.html	(from http://www.w3schools.com/)
10:22:18	28403/28403	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:52:16%20GMT	http://www.w3schools.com/tags/tag_dd.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/tags/tag_dd.html	(from http://www.w3schools.com/)
10:22:20	30148/30148	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:52:18%20GMT	http://www.w3schools.com/tags/tag_del.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/tags/tag_del.html	(from http://www.w3schools.com/)
10:22:21	28757/28757	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:52:19%20GMT	http://www.w3schools.com/tags/tag_dir.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/tags/tag_dir.html	(from http://www.w3schools.com/)
10:22:24	29087/29087	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:52:21%20GMT	http://www.w3schools.com/tags/tag_div.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/tags/tag_div.html	(from http://www.w3schools.com/)
10:22:26	28313/28313	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:52:24%20GMT	http://www.w3schools.com/tags/tag_dl.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/tags/tag_dl.html	(from http://www.w3schools.com/)
10:22:27	29661/29661	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:52:25%20GMT	http://www.w3schools.com/tags/tag_dt.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/tags/tag_dt.html	(from http://www.w3schools.com/)
10:22:29	28450/28450	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:52:27%20GMT	http://www.w3schools.com/tags/tag_fieldset.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/tags/tag_fieldset.html	(from http://www.w3schools.com/)
10:22:30	28957/28957	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:52:29%20GMT	http://www.w3schools.com/tags/tag_font.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/tags/tag_font.html	(from http://www.w3schools.com/)
10:22:32	33793/33793	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:52:31%20GMT	http://www.w3schools.com/tags/tag_form.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/tags/tag_form.html	(from http://www.w3schools.com/)
10:22:34	30594/30594	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:52:32%20GMT	http://www.w3schools.com/tags/tag_frame.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/tags/tag_frame.html	(from http://www.w3schools.com/)
10:22:35	29958/29958	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:52:34%20GMT	http://www.w3schools.com/tags/tag_frameset.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/tags/tag_frameset.html	(from http://www.w3schools.com/)
10:22:37	29403/29403	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:52:35%20GMT	http://www.w3schools.com/tags/tag_head.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/tags/tag_head.html	(from http://www.w3schools.com/)
10:22:38	28940/28940	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:52:37%20GMT	http://www.w3schools.com/tags/tag_hn.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/tags/tag_hn.html	(from http://www.w3schools.com/)
10:22:40	29004/29004	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:52:39%20GMT	http://www.w3schools.com/tags/tag_hr.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/tags/tag_hr.html	(from http://www.w3schools.com/)
10:22:41	26888/26888	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:52:40%20GMT	http://www.w3schools.com/tags/tag_html.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/tags/tag_html.html	(from http://www.w3schools.com/)
10:22:43	28858/28858	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:52:42%20GMT	http://www.w3schools.com/tags/tag_iframe.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/tags/tag_iframe.html	(from http://www.w3schools.com/)
10:22:44	32360/32360	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:52:43%20GMT	http://www.w3schools.com/tags/tag_img.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/tags/tag_img.html	(from http://www.w3schools.com/)
10:22:46	34384/34384	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:52:45%20GMT	http://www.w3schools.com/tags/tag_input.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/tags/tag_input.html	(from http://www.w3schools.com/)
10:22:49	30332/30332	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:52:46%20GMT	http://www.w3schools.com/tags/tag_ins.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/tags/tag_ins.html	(from http://www.w3schools.com/)
10:22:51	29537/29537	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:52:50%20GMT	http://www.w3schools.com/tags/tag_label.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/tags/tag_label.html	(from http://www.w3schools.com/)
10:22:52	29065/29065	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:52:51%20GMT	http://www.w3schools.com/tags/tag_legend.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/tags/tag_legend.html	(from http://www.w3schools.com/)
10:22:54	29931/29931	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:52:53%20GMT	http://www.w3schools.com/tags/tag_li.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/tags/tag_li.html	(from http://www.w3schools.com/)
10:22:56	31347/31347	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:52:54%20GMT	http://www.w3schools.com/tags/tag_link.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/tags/tag_link.html	(from http://www.w3schools.com/)
10:22:57	29471/29471	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:52:56%20GMT	http://www.w3schools.com/tags/tag_map.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/tags/tag_map.html	(from http://www.w3schools.com/)
10:22:59	28762/28762	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:52:57%20GMT	http://www.w3schools.com/tags/tag_menu.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/tags/tag_menu.html	(from http://www.w3schools.com/)
10:23:00	29251/29251	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:52:59%20GMT	http://www.w3schools.com/tags/tag_meta.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/tags/tag_meta.html	(from http://www.w3schools.com/)
10:23:02	29001/29001	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:53:00%20GMT	http://www.w3schools.com/tags/tag_noframes.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/tags/tag_noframes.html	(from http://www.w3schools.com/)
10:23:03	29229/29229	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:53:02%20GMT	http://www.w3schools.com/tags/tag_noscript.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/tags/tag_noscript.html	(from http://www.w3schools.com/)
10:23:05	32252/32252	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:53:03%20GMT	http://www.w3schools.com/tags/tag_object.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/tags/tag_object.html	(from http://www.w3schools.com/)
10:23:06	29445/29445	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:53:05%20GMT	http://www.w3schools.com/tags/tag_ol.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/tags/tag_ol.html	(from http://www.w3schools.com/)
10:23:08	29554/29554	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:53:06%20GMT	http://www.w3schools.com/tags/tag_optgroup.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/tags/tag_optgroup.html	(from http://www.w3schools.com/)
10:23:09	29622/29622	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:53:08%20GMT	http://www.w3schools.com/tags/tag_option.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/tags/tag_option.html	(from http://www.w3schools.com/)
10:23:11	30513/30513	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:53:09%20GMT	http://www.w3schools.com/tags/tag_p.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/tags/tag_p.html	(from http://www.w3schools.com/)
10:23:12	26832/26832	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:53:11%20GMT	http://www.w3schools.com/tags/tag_param.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/tags/tag_param.html	(from http://www.w3schools.com/)
10:23:15	28828/28828	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:53:12%20GMT	http://www.w3schools.com/tags/tag_pre.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/tags/tag_pre.html	(from http://www.w3schools.com/)
10:23:17	28671/28671	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:53:15%20GMT	http://www.w3schools.com/tags/tag_q.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/tags/tag_q.html	(from http://www.w3schools.com/)
10:23:18	28250/28250	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:53:16%20GMT	http://www.w3schools.com/tags/tag_strike.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/tags/tag_strike.html	(from http://www.w3schools.com/)
10:23:19	28146/28146	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:53:18%20GMT	http://www.w3schools.com/tags/tag_script.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/tags/tag_script.html	(from http://www.w3schools.com/)
10:23:21	30151/30151	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:53:19%20GMT	http://www.w3schools.com/tags/tag_select.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/tags/tag_select.html	(from http://www.w3schools.com/)
10:23:23	28255/28255	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:53:20%20GMT	http://www.w3schools.com/tags/tag_span.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/tags/tag_span.html	(from http://www.w3schools.com/)
10:23:24	29182/29182	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:53:22%20GMT	http://www.w3schools.com/tags/tag_style.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/tags/tag_style.html	(from http://www.w3schools.com/)
10:23:26	28384/28384	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:53:24%20GMT	http://www.w3schools.com/tags/tag_sup.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/tags/tag_sup.html	(from http://www.w3schools.com/)
10:23:27	33168/33168	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:53:25%20GMT	http://www.w3schools.com/tags/tag_table.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/tags/tag_table.html	(from http://www.w3schools.com/)
10:23:29	31428/31428	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:53:27%20GMT	http://www.w3schools.com/tags/tag_tbody.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/tags/tag_tbody.html	(from http://www.w3schools.com/)
10:23:30	33838/33838	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:53:28%20GMT	http://www.w3schools.com/tags/tag_td.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/tags/tag_td.html	(from http://www.w3schools.com/)
10:23:32	32002/32002	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:53:30%20GMT	http://www.w3schools.com/tags/tag_textarea.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/tags/tag_textarea.html	(from http://www.w3schools.com/)
10:23:33	31487/31487	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:53:31%20GMT	http://www.w3schools.com/tags/tag_tfoot.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/tags/tag_tfoot.html	(from http://www.w3schools.com/)
10:23:36	35261/35261	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:53:34%20GMT	http://www.w3schools.com/tags/tag_th.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/tags/tag_th.html	(from http://www.w3schools.com/)
10:23:38	32823/32823	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:53:36%20GMT	http://www.w3schools.com/tags/tag_thead.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/tags/tag_thead.html	(from http://www.w3schools.com/)
10:23:39	26375/26375	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:53:38%20GMT	http://www.w3schools.com/tags/tag_title.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/tags/tag_title.html	(from http://www.w3schools.com/)
10:23:41	31814/31814	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:53:39%20GMT	http://www.w3schools.com/tags/tag_tr.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/tags/tag_tr.html	(from http://www.w3schools.com/)
10:23:42	29349/29349	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:53:41%20GMT	http://www.w3schools.com/tags/tag_u.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/tags/tag_u.html	(from http://www.w3schools.com/)
10:23:44	30997/30997	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:53:43%20GMT	http://www.w3schools.com/tags/tag_ul.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/tags/tag_ul.html	(from http://www.w3schools.com/)
10:23:45	16160/16160	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:53:44%20GMT	http://www.w3schools.com/tags/default.asp?output=print	C:/My%20Web%20Sites/Myschool/www.w3schools.com/tags/defaultd86a.html	(from http://www.w3schools.com/)
10:23:45	0/0	---M--	302	error ('')			http://www.w3schools.com/forum/default.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/forum/default.4f3.delayed	(from http://www.w3schools.com/)
10:23:45	0/0	---M--	302	error ('')			http://www.w3schools.com/forum/default.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/forum/default.4f4.delayed	(from http://www.w3schools.com/)
10:23:46	20331/20331	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:53:45%20GMT	http://www.w3schools.com/html5/html5_reference.asp?output=print	C:/My%20Web%20Sites/Myschool/www.w3schools.com/html5/html5_referenced86a.html	(from http://www.w3schools.com/)
10:23:46	0/0	---M--	302	error ('')			http://www.w3schools.com/forum/default.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/forum/default.4f6.delayed	(from http://www.w3schools.com/)
10:23:47	0/0	---M--	302	error ('')			http://www.w3schools.com/forum/default.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/forum/default.4f7.delayed	(from http://www.w3schools.com/)
10:23:48	771/771	---M--	200	added ('OK')	image/gif	etag:%22e113ceef932ecd1:0%22	http://www.w3schools.com/images/tryitimg.gif	C:/My%20Web%20Sites/Myschool/www.w3schools.com/images/tryitimg.gif	(from http://www.w3schools.com/)
10:23:49	843/843	---M--	200	added ('OK')	text/xml	etag:%22c948166e8e2ecd1:0%22	http://www.w3schools.com/dom/books.xml	C:/My%20Web%20Sites/Myschool/www.w3schools.com/dom/books.xml	(from http://www.w3schools.com/)
10:23:50	4588/4588	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:53:49%20GMT	http://www.w3schools.com/dom/tryit.asp?filename=try_dom_nodetype	C:/My%20Web%20Sites/Myschool/www.w3schools.com/dom/tryit3110.html	(from http://www.w3schools.com/)
10:23:51	4768/4768	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:53:50%20GMT	http://www.w3schools.com/dom/tryit.asp?filename=try_dom_nodevalue	C:/My%20Web%20Sites/Myschool/www.w3schools.com/dom/tryit7711.html	(from http://www.w3schools.com/)
10:23:52	9341/9341	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:53:51%20GMT	http://www.w3schools.com/dom/dom_nodetype.asp?output=print	C:/My%20Web%20Sites/Myschool/www.w3schools.com/dom/dom_nodetyped86a.html	(from http://www.w3schools.com/)
10:23:52	0/0	---M--	302	error ('')			http://www.w3schools.com/forum/default.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/forum/default.4fd.delayed	(from http://www.w3schools.com/)
10:23:52	0/0	---M--	302	error ('')			http://www.w3schools.com/forum/default.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/forum/default.4fe.delayed	(from http://www.w3schools.com/)
10:23:53	23683/23683	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:53:52%20GMT	http://www.w3schools.com/jsref/jsref_obj_array.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/jsref/jsref_obj_array.html	(from http://www.w3schools.com/)
10:23:58	21874/21874	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:53:57%20GMT	http://www.w3schools.com/jsref/jsref_obj_boolean.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/jsref/jsref_obj_boolean.html	(from http://www.w3schools.com/)
10:23:59	29117/29117	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:53:58%20GMT	http://www.w3schools.com/jsref/jsref_obj_date.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/jsref/jsref_obj_date.html	(from http://www.w3schools.com/)
10:24:00	26076/26076	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:53:59%20GMT	http://www.w3schools.com/jsref/jsref_obj_math.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/jsref/jsref_obj_math.html	(from http://www.w3schools.com/)
10:24:01	24292/24292	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:54:00%20GMT	http://www.w3schools.com/jsref/jsref_obj_number.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/jsref/jsref_obj_number.html	(from http://www.w3schools.com/)
10:24:03	27615/27615	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:54:01%20GMT	http://www.w3schools.com/jsref/jsref_obj_string.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/jsref/jsref_obj_string.html	(from http://www.w3schools.com/)
10:24:05	28425/28425	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:54:03%20GMT	http://www.w3schools.com/jsref/jsref_obj_regexp.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/jsref/jsref_obj_regexp.html	(from http://www.w3schools.com/)
10:24:06	24496/24496	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:54:05%20GMT	http://www.w3schools.com/jsref/jsref_obj_global.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/jsref/jsref_obj_global.html	(from http://www.w3schools.com/)
10:24:07	28095/28095	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:54:06%20GMT	http://www.w3schools.com/jsref/obj_window.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/jsref/obj_window.html	(from http://www.w3schools.com/)
10:24:09	23722/23722	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:54:07%20GMT	http://www.w3schools.com/jsref/obj_navigator.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/jsref/obj_navigator.html	(from http://www.w3schools.com/)
10:24:10	23252/23252	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:54:08%20GMT	http://www.w3schools.com/jsref/obj_screen.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/jsref/obj_screen.html	(from http://www.w3schools.com/)
10:24:11	23185/23185	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:54:10%20GMT	http://www.w3schools.com/jsref/obj_history.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/jsref/obj_history.html	(from http://www.w3schools.com/)
10:24:12	22637/22637	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:54:11%20GMT	http://www.w3schools.com/jsref/obj_location.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/jsref/obj_location.html	(from http://www.w3schools.com/)
10:24:14	34318/34318	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:54:12%20GMT	http://www.w3schools.com/jsref/dom_obj_node.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/jsref/dom_obj_node.html	(from http://www.w3schools.com/)
10:24:15	22461/22461	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:54:13%20GMT	http://www.w3schools.com/jsref/dom_obj_nodelist.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/jsref/dom_obj_nodelist.html	(from http://www.w3schools.com/)
10:24:16	23466/23466	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:54:15%20GMT	http://www.w3schools.com/jsref/dom_obj_namednodemap.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/jsref/dom_obj_namednodemap.html	(from http://www.w3schools.com/)
10:24:18	27430/27430	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:54:16%20GMT	http://www.w3schools.com/jsref/dom_obj_core_document.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/jsref/dom_obj_core_document.html	(from http://www.w3schools.com/)
10:24:19	26082/26082	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:54:17%20GMT	http://www.w3schools.com/jsref/dom_obj_element.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/jsref/dom_obj_element.html	(from http://www.w3schools.com/)
10:24:20	22851/22851	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:54:19%20GMT	http://www.w3schools.com/jsref/dom_obj_attr.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/jsref/dom_obj_attr.html	(from http://www.w3schools.com/)
10:24:21	24625/24625	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:54:20%20GMT	http://www.w3schools.com/jsref/dom_obj_document.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/jsref/dom_obj_document.html	(from http://www.w3schools.com/)
10:24:23	33289/33289	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:54:21%20GMT	http://www.w3schools.com/jsref/dom_obj_event.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/jsref/dom_obj_event.html	(from http://www.w3schools.com/)
10:24:25	24600/24600	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:54:23%20GMT	http://www.w3schools.com/jsref/dom_obj_all.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/jsref/dom_obj_all.html	(from http://www.w3schools.com/)
10:24:26	23042/23042	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:54:25%20GMT	http://www.w3schools.com/jsref/dom_obj_anchor.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/jsref/dom_obj_anchor.html	(from http://www.w3schools.com/)
10:24:27	24967/24967	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:54:26%20GMT	http://www.w3schools.com/jsref/dom_obj_area.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/jsref/dom_obj_area.html	(from http://www.w3schools.com/)
10:24:29	21858/21858	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:54:27%20GMT	http://www.w3schools.com/jsref/dom_obj_base.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/jsref/dom_obj_base.html	(from http://www.w3schools.com/)
10:24:30	22950/22950	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:54:28%20GMT	http://www.w3schools.com/jsref/dom_obj_body.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/jsref/dom_obj_body.html	(from http://www.w3schools.com/)
10:24:31	23752/23752	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:54:30%20GMT	http://www.w3schools.com/jsref/dom_obj_pushbutton.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/jsref/dom_obj_pushbutton.html	(from http://www.w3schools.com/)
10:24:32	24236/24236	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:54:31%20GMT	http://www.w3schools.com/jsref/dom_obj_form.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/jsref/dom_obj_form.html	(from http://www.w3schools.com/)
10:24:34	25887/25887	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:54:32%20GMT	http://www.w3schools.com/jsref/dom_obj_frame.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/jsref/dom_obj_frame.html	(from http://www.w3schools.com/)
10:24:35	22343/22343	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:54:34%20GMT	http://www.w3schools.com/jsref/dom_obj_frameset.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/jsref/dom_obj_frameset.html	(from http://www.w3schools.com/)
10:24:36	25728/25728	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:54:35%20GMT	http://www.w3schools.com/jsref/dom_obj_image.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/jsref/dom_obj_image.html	(from http://www.w3schools.com/)
10:24:38	23866/23866	---M--	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202012%2004:54:36%20GMT	http://www.w3schools.com/jsref/dom_obj_button.asp	C:/My%20Web%20Sites/Myschool/www.w3schools.com/jsref/dom_obj_button.html	(from http://www.w3schools.com/)
